Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/ATARI2600/Atari 2600 Manuals/Checkers.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCheckers.pdf,518675,cf0535767b8484b45f0dd882a95157ad,,,Checkers.pdf
docs/ATARI2600/Atari 2600 Manuals/China Syndrome.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChina%20Syndrome.pdf,746195,c9ab2d05cb48a891ba3792e762acca5b,,,China Syndrome.pdf
docs/ATARI2600/Atari 2600 Manuals/Chopper Command.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChopper%20Command.pdf,475787,1673e1c459ab250bde302bfd141d8199,,,Chopper Command.pdf
docs/ATARI2600/Atari 2600 Manuals/Chuck Norris Superkicks.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FChuck%20Norris%20Superkicks.pdf,1159463,3527c41dfcc40c6973fd4fcaeba099c3,,,Chuck Norris Superkicks.pdf
docs/ATARI2600/Atari 2600 Manuals/Circus Atari.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCircus%20Atari.pdf,872866,61c2b38ac9213968ec142ff02b5e6849,,,Circus Atari.pdf
docs/ATARI2600/Atari 2600 Manuals/Coco Nuts.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCoco%20Nuts.pdf,334413,99fea73af3cf6d6122c22f65ceed1351,,,Coco Nuts.pdf
docs/ATARI2600/Atari 2600 Manuals/Codebreaker.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCodebreaker.pdf,923501,ab9730f84b7ad29efdb2ae57834a303e,,,Codebreaker.pdf
docs/ATARI2600/Atari 2600 Manuals/Combat .pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCombat%20.pdf,477057,3022a25cb4be86abcbfd6d59109df906,,,Combat .pdf
docs/ATARI2600/Atari 2600 Manuals/Combat Two.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCombat%20Two.pdf,971775,469ee0ea9efef3a5b5790ee3cec6a5ab,,,Combat Two.pdf
docs/ATARI2600/Atari 2600 Manuals/Commando Raid.pdf,https://archive.org/download/mister-manuals/1977_Atari%202600.zip/1977_Atari%202600%2FCommando%20Raid.pdf,379728,bf84411528bfaf77608c31f77e0f1ac6,,,Commando Raid.pdf
